time,open,high,low,close,volume,ticker
2019-01-02,118955,120244,114990,115981,509920,VJC
2019-01-03,115981,116477,113999,115188,579590,VJC
2019-01-04,113999,115287,112313,113999,882080,VJC
2019-01-07,115287,115386,112115,114990,637590,VJC
2019-01-08,115287,115287,113503,113999,226650,VJC
2019-01-09,113999,114990,113602,113999,554850,VJC
2019-01-10,114494,114494,113800,113999,381340,VJC
2019-01-11,113999,117369,113999,115981,799230,VJC
2019-01-14,116378,117865,115783,116477,487330,VJC
2019-01-15,116576,116873,115287,116180,514390,VJC
2019-01-16,115981,116279,113999,114990,638280,VJC
2019-01-17,114990,114990,113503,114494,614570,VJC
2019-01-18,114693,114792,113305,114197,489080,VJC
2019-01-21,113503,114593,113503,114197,294150,VJC
2019-01-22,114494,114792,113800,113999,351870,VJC
2019-01-23,113999,114792,113900,114494,398030,VJC
2019-01-24,114990,117369,114990,116973,721190,VJC
2019-01-25,117369,121433,117369,121433,778640,VJC
2019-01-28,121731,122524,120442,121433,305350,VJC
2019-01-29,121433,121830,119649,120640,280160,VJC
2019-01-30,120640,122722,120640,122127,646990,VJC
2019-01-31,122127,122623,121136,122425,455960,VJC
2019-02-01,122425,123912,122326,123912,797560,VJC
2019-02-11,124308,125002,123912,124804,359160,VJC
2019-02-12,124903,125498,123812,124804,721400,VJC
2019-02-13,124110,124506,123119,123416,643080,VJC
2019-02-14,123515,123515,121929,122326,473820,VJC
2019-02-15,122326,122326,119550,120244,553820,VJC
2019-02-18,120244,120442,118856,119451,713710,VJC
2019-02-19,119550,121830,119451,119748,902500,VJC
2019-02-20,119748,119748,117964,118757,537530,VJC
2019-02-21,118559,118658,116477,117964,1065070,VJC
2019-02-22,117964,122028,117964,120442,1145220,VJC
2019-02-25,121433,123416,121433,123416,1125900,VJC
2019-02-26,123912,123912,122028,122524,932940,VJC
2019-02-27,122524,122524,120938,121632,1333370,VJC
2019-02-28,121929,122028,117964,117964,1629860,VJC
2019-03-01,117964,118955,115981,118955,1125320,VJC
2019-03-04,119451,120145,118658,119847,990660,VJC
2019-03-05,119550,119649,118459,118955,1074790,VJC
2019-03-06,118955,119946,118955,119946,939310,VJC
2019-03-07,119946,120541,119847,120343,1014890,VJC
2019-03-08,119451,119946,118459,119649,1002300,VJC
2019-03-11,119649,120541,118955,120244,794310,VJC
2019-03-12,120343,120640,118856,119451,1048390,VJC
2019-03-13,119153,119649,117468,118757,1223310,VJC
2019-03-14,118757,118757,116774,117369,1156440,VJC
2019-03-15,117270,118063,117270,117964,598760,VJC
2019-03-18,117964,118757,117766,118757,660300,VJC
2019-03-19,118856,119054,117964,118757,809590,VJC
2019-03-20,118757,118757,117072,118757,592830,VJC
2019-03-21,118757,118856,117171,117468,660960,VJC
2019-03-22,117567,118063,116774,117865,481800,VJC
