time,open,high,low,close,volume,ticker
2019-01-02,12000,12050,11600,11600,3858970,STB
2019-01-03,11500,11650,11100,11100,6284880,STB
2019-01-04,11000,11350,10900,11150,3828780,STB
2019-01-07,11400,11600,11350,11500,3702750,STB
2019-01-08,11500,11500,11300,11350,1572220,STB
2019-01-09,11400,11550,11400,11400,2633920,STB
2019-01-10,11500,11500,11350,11400,2073630,STB
2019-01-11,11450,11500,11300,11400,2169340,STB
2019-01-14,11400,11450,11200,11200,1929220,STB
2019-01-15,11250,11350,11200,11300,2159900,STB
2019-01-16,11400,11450,11300,11300,2682420,STB
2019-01-17,11200,11400,11150,11200,1740540,STB
2019-01-18,11250,11300,11050,11250,2620140,STB
2019-01-21,11350,11850,11250,11700,6690440,STB
2019-01-22,11850,11850,11700,11750,4051900,STB
2019-01-23,11750,12250,11700,12150,7824620,STB
2019-01-24,12100,12200,12000,12200,3754610,STB
2019-01-25,12200,12400,12150,12300,6422920,STB
2019-01-28,12350,12350,12100,12250,2703010,STB
2019-01-29,12200,12200,12050,12150,2870480,STB
2019-01-30,12150,12200,12000,12000,2487300,STB
2019-01-31,12100,12400,12000,12300,5064350,STB
2019-02-01,12300,12400,12200,12400,3351230,STB
2019-02-11,12600,12950,12450,12950,6861770,STB
2019-02-12,12850,13100,12800,13000,6462030,STB
2019-02-13,13000,13100,12950,13000,6887720,STB
2019-02-14,12900,13050,12900,12950,4821990,STB
2019-02-15,12900,13050,12750,13000,4507890,STB
2019-02-18,13050,13200,12950,13100,3713540,STB
2019-02-19,13150,13150,12800,12800,5247880,STB
2019-02-20,12850,13050,12700,12900,5454950,STB
2019-02-21,12950,13000,12800,13000,4116800,STB
2019-02-22,12800,13150,12800,13050,5726470,STB
2019-02-25,13100,13150,12900,12900,6896200,STB
2019-02-26,12900,12950,12700,12800,3764680,STB
2019-02-27,12800,12900,12700,12700,2409880,STB
2019-02-28,12750,12850,12300,12300,8437060,STB
2019-03-01,12500,12650,12450,12650,2599200,STB
2019-03-04,12750,12800,12650,12750,3063000,STB
2019-03-05,12750,12900,12650,12700,4727110,STB
2019-03-06,12700,12750,12600,12650,2020170,STB
2019-03-07,12650,12900,12650,12800,3504640,STB
2019-03-08,12700,12750,12550,12600,2904210,STB
2019-03-11,12600,12650,12450,12550,2106880,STB
2019-03-12,12650,12700,12500,12700,3782210,STB
2019-03-13,12750,12950,12750,12800,6154040,STB
2019-03-14,12850,13150,12750,13000,8475690,STB
2019-03-15,13000,13050,12850,12950,4399800,STB
2019-03-18,12950,13050,12850,12850,3314010,STB
2019-03-19,12800,12900,12700,12700,4335960,STB
2019-03-20,12650,12850,12650,12800,4222210,STB
2019-03-21,12800,12900,12500,12500,4744360,STB
2019-03-22,12600,12650,12450,12550,3001570,STB
2019-03-25,12300,12450,12150,12250,3929770,STB
2019-03-26,12300,12450,12300,12300,1684920,STB
2019-03-27,12350,12400,12300,12350,1242070,STB
2019-03-28,12300,12300,12150,12150,4031920,STB
2019-03-29,12200,12350,12150,12200,3432790,STB
2019-04-01,12200,12400,12200,12400,1685150,STB
2019-04-02,12450,12500,12200,12200,1825870,STB
2019-04-03,12200,12300,12150,12250,1428070,STB
2019-04-04,12300,12300,12200,12300,1093530,STB
2019-04-05,12300,12300,12200,12250,1143430,STB
2019-04-08,12250,12300,12150,12250,1881280,STB
2019-04-09,12300,12350,12200,12250,2722310,STB
2019-04-10,12200,12250,12050,12100,1969270,STB
2019-04-11,12200,12200,12050,12050,788760,STB
2019-04-12,12050,12150,12050,12100,1541760,STB
2019-04-16,12000,12150,11850,12050,3054010,STB
2019-04-17,12150,12200,11900,11900,1712260,STB
2019-04-18,12000,12000,11750,11750,2439170,STB
2019-04-19,11800,11900,11750,11750,1650400,STB
2019-04-22,11800,11800,11550,11550,2430560,STB
2019-04-23,11600,12200,11550,12050,4444940,STB
2019-04-24,12150,12200,12050,12050,2009830,STB
2019-04-25,12050,12050,11800,11850,2901000,STB
2019-04-26,11850,12000,11850,11950,1503470,STB
2019-05-02,12100,12100,11850,11900,2096650,STB
2019-05-03,11900,12400,11900,12350,8683660,STB
2019-05-06,12200,12200,12050,12050,2757880,STB
2019-05-07,12150,12200,12050,12100,3868150,STB
2019-05-08,11950,12250,11950,12150,4254250,STB
2019-05-09,12150,12200,11850,11900,6642650,STB
2019-05-10,12000,12050,11900,12000,1969450,STB
2019-05-13,11950,12050,11850,11950,1962990,STB
2019-05-14,11850,11950,11800,11900,2992760,STB
2019-05-15,12000,12150,11950,12050,3044590,STB
2019-05-16,12150,12150,11950,12000,1844380,STB
2019-05-17,11950,12050,11950,11950,1816710,STB
2019-05-20,12000,12050,11900,11950,2869040,STB
2019-05-21,12000,12200,11950,12050,5450380,STB
2019-05-22,12050,12200,12000,12050,4453110,STB
2019-05-23,12050,12150,11950,12000,1873810,STB
2019-05-24,11900,11950,11750,11800,6040540,STB
2019-05-27,11800,11900,11750,11800,1256990,STB
2019-05-28,11850,11950,11750,11800,2307740,STB
2019-05-29,11850,11850,11750,11750,1765170,STB
2019-05-30,11750,11900,11700,11800,2100560,STB
2019-05-31,11750,11900,11700,11750,1928870,STB
2019-06-03,11700,11750,11500,11600,3847140,STB
2019-06-04,11650,11700,11550,11600,2440450,STB
2019-06-05,11700,11800,11650,11650,2401360,STB
2019-06-06,11650,11700,11550,11550,1900010,STB
2019-06-07,11600,11750,11600,11750,1429480,STB
2019-06-10,11750,11850,11750,11800,3030830,STB
2019-06-11,11850,11850,11700,11700,1201010,STB
2019-06-12,11700,11800,11650,11650,556040,STB
2019-06-13,11650,11700,11600,11600,1308500,STB
2019-06-14,11650,11750,11600,11650,1135670,STB
2019-06-17,11650,11700,11450,11450,2865290,STB
2019-06-18,11450,11500,11200,11200,3530280,STB
2019-06-19,11300,11400,11250,11300,1284560,STB
2019-06-20,11300,11550,11300,11500,2744170,STB
2019-06-21,11450,11600,11400,11450,15020810,STB
2019-06-24,11500,11700,11500,11700,3159730,STB
2019-06-25,11700,11800,11600,11650,2499830,STB
2019-06-26,11600,11650,11500,11500,2815950,STB
2019-06-27,11550,11550,11300,11300,3913270,STB
2019-06-28,11350,11400,11250,11350,3056690,STB
2019-07-01,11450,11600,11450,11550,4227550,STB
2019-07-02,11550,11550,11400,11450,2530270,STB
2019-07-03,11500,11500,11350,11350,2342120,STB
2019-07-04,11400,11550,11350,11450,2407380,STB
2019-07-05,11450,11500,11400,11400,2275820,STB
2019-07-08,11450,11500,11300,11400,2468730,STB
2019-07-09,11400,11450,11300,11350,1626810,STB
2019-07-10,11400,11550,11350,11450,3207160,STB
2019-07-11,11550,11550,11400,11500,2599710,STB
2019-07-12,11500,11550,11400,11400,2599730,STB
2019-07-15,11500,11500,11300,11350,3388570,STB
2019-07-16,11400,11500,11300,11400,3238030,STB
2019-07-17,11450,11650,11400,11550,7842600,STB
2019-07-18,11550,11650,11500,11550,3647500,STB
2019-07-19,11550,11750,11550,11700,4763810,STB
2019-07-22,11650,11750,11500,11500,2825190,STB
2019-07-23,11550,11600,11500,11500,1904960,STB
2019-07-24,11500,11550,11350,11350,4401900,STB
2019-07-25,11350,11350,11200,11200,5858050,STB
2019-07-26,11200,11300,11150,11150,2702500,STB
2019-07-29,11200,11200,10900,10950,6831730,STB
2019-07-30,10950,11050,10850,10850,2008890,STB
2019-07-31,10900,10900,10600,10700,3284590,STB
2019-08-01,10700,10750,10500,10500,5005510,STB
2019-08-02,10400,10800,10350,10600,3080950,STB
2019-08-05,10550,10600,10400,10450,2081320,STB
2019-08-06,10350,10500,10200,10450,3117750,STB
2019-08-07,10350,10600,10400,10400,1977070,STB
2019-08-08,10400,10450,10350,10450,1509710,STB
2019-08-09,10450,10500,10350,10350,2443760,STB
2019-08-12,10400,10450,10300,10350,1447220,STB
2019-08-13,10300,10350,10150,10200,4097420,STB
2019-08-14,10350,10350,10150,10150,3673350,STB
2019-08-15,10050,10350,10000,10350,3229580,STB
2019-08-16,10300,10450,10150,10300,1934150,STB
2019-08-19,10350,10400,10200,10250,1298090,STB
2019-08-20,10300,10300,10200,10300,1236150,STB
2019-08-21,10300,10300,10200,10250,2443720,STB
2019-08-22,10250,10400,10250,10300,2733650,STB
2019-08-23,10400,10750,10300,10700,6009530,STB
2019-08-26,10500,10650,10450,10550,3639220,STB
2019-08-27,10550,10650,10450,10450,3932380,STB
2019-08-28,10500,10500,10350,10350,2132130,STB
2019-08-29,10400,10450,10300,10350,1731710,STB
2019-08-30,10350,10400,10300,10400,1448930,STB
2019-09-03,10400,10400,10200,10200,3237800,STB
2019-09-04,10200,10250,10050,10150,2860970,STB
2019-09-05,10150,10300,10100,10150,2863620,STB
2019-09-06,10200,10200,10100,10150,1276330,STB
2019-09-09,10250,10250,10100,10100,1396010,STB
2019-09-10,10150,10150,10000,10050,5125250,STB
2019-09-11,10000,10100,10000,10050,1463100,STB
2019-09-12,10100,10150,10050,10150,2176840,STB
2019-09-13,10150,10350,10100,10350,4211290,STB
2019-09-16,10350,10400,10250,10350,2484340,STB
2019-09-17,10250,10350,10150,10200,3517780,STB
2019-09-18,10200,10300,10150,10200,3453760,STB
2019-09-19,10200,10550,10150,10550,8105240,STB
2019-09-20,10600,10600,10350,10350,3594730,STB
2019-09-23,10350,10750,10350,10550,10246570,STB
2019-09-24,10550,10650,10500,10500,2859850,STB
2019-09-25,10450,10650,10450,10600,2613640,STB
2019-09-26,10600,10700,10550,10700,3308980,STB
2019-09-27,10700,10750,10600,10650,4205060,STB
2019-09-30,10700,10750,10550,10550,3901750,STB
2019-10-01,10550,10600,10450,10500,3586610,STB
2019-10-02,10500,10600,10400,10400,3177060,STB
2019-10-03,10350,10500,10300,10500,2364630,STB
2019-10-04,10500,10600,10400,10400,1576130,STB
2019-10-07,10450,10600,10400,10500,2965990,STB
2019-10-08,10600,11000,10550,11000,11682970,STB
2019-10-09,11000,11100,10850,10900,5653080,STB
2019-10-10,10900,10950,10800,10800,3374460,STB
2019-10-11,10800,11250,10800,11000,8083600,STB
2019-10-14,11100,11300,11100,11100,6856600,STB
2019-10-15,11100,11200,11000,11050,2781510,STB
2019-10-16,11100,11200,11000,11050,2388980,STB
2019-10-17,11050,11050,10900,10900,3904920,STB
2019-10-18,10950,11050,10800,10800,3235350,STB
2019-10-21,10850,10950,10700,10950,2982590,STB
2019-10-22,10900,11100,10900,11000,3812730,STB
2019-10-23,11000,11100,10950,11000,1855200,STB
2019-10-24,11000,11050,10900,10950,2084420,STB
2019-10-25,10950,11000,10850,10900,1939620,STB
2019-10-28,11000,11000,10750,10850,5437940,STB
2019-10-29,10800,10900,10650,10650,4553070,STB
2019-10-30,10700,10800,10650,10700,2781010,STB
2019-10-31,10800,10850,10650,10800,3127620,STB
2019-11-01,10800,10950,10700,10900,3145580,STB
2019-11-04,10900,11100,10850,10900,6499460,STB
2019-11-05,10950,10950,10850,10950,4411700,STB
2019-11-06,10950,11050,10900,11000,4062650,STB
2019-11-07,11000,11000,10850,10900,3848980,STB
2019-11-08,10900,11000,10850,10850,2863990,STB
2019-11-11,10850,10900,10750,10800,3088540,STB
2019-11-12,10850,10850,10750,10750,1447030,STB
2019-11-13,10800,10900,10750,10800,2249060,STB
2019-11-14,10800,10850,10650,10700,2044260,STB
2019-11-15,10800,10800,10650,10700,1610810,STB
2019-11-18,10750,10800,10600,10600,2213290,STB
2019-11-19,10550,10650,10550,10600,2332900,STB
2019-11-20,10600,10600,10350,10400,4829400,STB
2019-11-21,10350,10450,10200,10200,4304070,STB
2019-11-22,10300,10400,10100,10250,3604040,STB
2019-11-25,10300,10300,10100,10150,2010840,STB
2019-11-26,10200,10250,10100,10150,3956940,STB
2019-11-27,10200,10250,10100,10100,2201930,STB
2019-11-28,10100,10200,10050,10100,2397650,STB
2019-11-29,10150,10200,10050,10100,2157840,STB
2019-12-02,10100,10150,10000,10000,3128820,STB
2019-12-03,10000,10050,9750,9750,3603780,STB
2019-12-04,9800,10100,9800,10100,2851860,STB
2019-12-05,10100,10150,9990,10050,958220,STB
2019-12-06,10000,10100,9990,10000,1579960,STB
2019-12-09,10000,10050,9920,9950,1893020,STB
2019-12-10,9900,10050,9900,10050,2040130,STB
2019-12-11,10050,10100,9950,10050,1047810,STB
2019-12-12,10050,10100,10000,10100,1650790,STB
2019-12-13,10150,10200,10050,10050,1361390,STB
2019-12-16,10050,10100,10000,10050,1601000,STB
2019-12-17,10100,10100,9990,10050,2119490,STB
2019-12-18,10000,10050,9900,9940,2113420,STB
2019-12-19,10050,10050,9900,9930,2703230,STB
2019-12-20,9980,10050,9950,10000,1537200,STB
