time,open,high,low,close,volume,ticker
2019-01-02,12610,12630,12420,12420,1329030,TCB
2019-01-03,12460,12490,12130,12130,1811430,TCB
2019-01-04,12130,12130,11280,12100,2970830,TCB
2019-01-07,12200,12370,12170,12170,1436930,TCB
2019-01-08,12200,12220,12150,12170,843170,TCB
2019-01-09,12220,12610,12170,12510,3192180,TCB
2019-01-10,12510,12590,12490,12510,1644380,TCB
2019-01-11,12540,12760,12540,12610,1623150,TCB
2019-01-14,12560,12630,12490,12540,2002420,TCB
2019-01-15,12540,12850,12540,12850,1853220,TCB
2019-01-16,12900,12970,12830,12850,1782580,TCB
2019-01-17,12850,13020,12800,12930,1858980,TCB
2019-01-18,13000,13070,12850,12970,1598890,TCB
2019-01-21,13050,13340,13050,13290,1951730,TCB
2019-01-22,13390,13390,13000,13000,2368670,TCB
2019-01-23,13050,13050,12880,12880,2092730,TCB
2019-01-24,12950,13020,12830,12930,1537670,TCB
2019-01-25,13070,13220,12930,12930,1710030,TCB
2019-01-28,12970,13000,12630,12710,1864000,TCB
2019-01-29,12710,12850,12560,12850,2058540,TCB
2019-01-30,12850,12950,12760,12900,1017170,TCB
2019-01-31,12900,12900,12760,12850,2606420,TCB
2019-02-01,12850,13190,12760,13190,7859690,TCB
2019-02-11,13100,13240,13000,13120,2504660,TCB
2019-02-12,13170,13410,13070,13310,4957590,TCB
2019-02-13,13310,13460,13290,13360,2519920,TCB
2019-02-14,13340,13390,13220,13240,2290940,TCB
2019-02-15,13190,13410,13140,13220,3355310,TCB
2019-02-18,13240,13360,13220,13260,2160450,TCB
2019-02-19,13290,13680,13290,13360,7850600,TCB
2019-02-20,13410,13480,13310,13360,2760520,TCB
2019-02-21,13390,13430,13240,13340,2102120,TCB
2019-02-22,13340,13580,13290,13430,6443060,TCB
2019-02-25,13530,13580,13430,13460,3849680,TCB
2019-02-26,13430,13510,13220,13310,3078620,TCB
2019-02-27,13310,13340,13120,13190,4709200,TCB
2019-02-28,13190,13190,12800,12850,4845650,TCB
2019-03-01,12900,13020,12800,12900,2342280,TCB
2019-03-04,12950,13140,12950,13100,2834780,TCB
2019-03-05,13020,13190,12950,13000,3227790,TCB
2019-03-06,13000,13050,12930,13000,1004950,TCB
2019-03-07,13050,13120,12970,12970,1428410,TCB
2019-03-08,12880,12930,12730,12730,2892590,TCB
2019-03-11,12760,12850,12730,12760,894870,TCB
2019-03-12,12900,13000,12730,13000,1884510,TCB
2019-03-13,13100,13360,13050,13170,4603520,TCB
2019-03-14,13190,13220,13050,13050,1525640,TCB
2019-03-15,13050,13190,12970,13020,1750100,TCB
2019-03-18,13070,13220,13000,13120,3348820,TCB
2019-03-19,13140,13190,12950,12970,2078600,TCB
2019-03-20,12970,12970,12800,12900,1701020,TCB
2019-03-21,12970,12970,12660,12660,2858380,TCB
2019-03-22,12680,12760,12590,12660,2631920,TCB
2019-03-25,12370,12560,12340,12420,2295560,TCB
2019-03-26,12420,12560,12320,12370,2041810,TCB
2019-03-27,12460,12510,12340,12490,1426910,TCB
2019-03-28,12440,12510,12390,12390,798820,TCB
2019-03-29,12390,12510,12390,12420,1656270,TCB
2019-04-01,12460,12460,12370,12390,1213000,TCB
2019-04-02,12460,12540,12340,12370,1197560,TCB
2019-04-03,12370,12420,12320,12340,883080,TCB
2019-04-04,12340,12390,12270,12340,1084530,TCB
2019-04-05,12370,12370,12320,12320,790380,TCB
2019-04-08,12320,12320,12170,12250,1689220,TCB
2019-04-09,12320,12440,12250,12290,1526530,TCB
2019-04-10,12270,12370,12130,12170,1488230,TCB
2019-04-11,12150,12220,12130,12170,837020,TCB
2019-04-12,12130,12170,12050,12080,1318580,TCB
2019-04-16,11960,12000,11830,11910,2097030,TCB
2019-04-17,12000,12150,11960,12000,1022100,TCB
2019-04-18,12000,12030,11760,11760,1478350,TCB
2019-04-19,11880,11880,11740,11740,1116030,TCB
2019-04-22,11740,11790,11470,11520,1544290,TCB
2019-04-23,11450,11570,11420,11450,1850200,TCB
2019-04-24,11490,11810,11490,11810,1995110,TCB
2019-04-25,11830,11830,11710,11710,681910,TCB
2019-04-26,11660,11740,11640,11710,898530,TCB
2019-05-02,11690,11740,11540,11570,891770,TCB
2019-05-03,11570,11640,11470,11640,1727710,TCB
2019-05-06,11470,11590,11200,11300,1903780,TCB
2019-05-07,11490,11490,11200,11250,1294740,TCB
2019-05-08,11160,11160,10990,11130,1748140,TCB
2019-05-09,11110,11250,11060,11060,1330990,TCB
2019-05-10,11160,11230,11060,11230,1679270,TCB
2019-05-13,11280,11300,11200,11250,1130890,TCB
2019-05-14,11160,11250,11080,11160,1432870,TCB
2019-05-15,11200,11660,11160,11620,3260220,TCB
2019-05-16,11690,11690,11470,11520,2139740,TCB
2019-05-17,11490,11540,11420,11450,1740280,TCB
2019-05-20,11420,11590,11350,11570,2117630,TCB
2019-05-21,11570,11790,11570,11660,3217110,TCB
2019-05-22,11490,11740,11490,11490,1706530,TCB
2019-05-23,11470,11570,11420,11470,1377230,TCB
2019-05-24,11420,11490,11250,11250,2380690,TCB
2019-05-27,11250,11330,11200,11230,888140,TCB
2019-05-28,11200,11350,11110,11200,1428370,TCB
2019-05-29,11180,11200,11030,11030,2073420,TCB
2019-05-30,11030,11180,10910,11130,1454130,TCB
2019-05-31,11130,11160,10960,10960,1452700,TCB
2019-06-03,10860,10910,10430,10430,2710010,TCB
2019-06-04,10550,10570,10230,10280,2334950,TCB
2019-06-05,10480,10570,10330,10330,1078360,TCB
2019-06-06,10330,10430,10140,10360,1377350,TCB
2019-06-07,10360,10480,10360,10480,1426730,TCB
2019-06-10,10570,10620,10330,10430,1692190,TCB
2019-06-11,10430,10530,10400,10430,907130,TCB
2019-06-12,10430,10480,10330,10330,672440,TCB
2019-06-13,10330,10330,10230,10260,845890,TCB
2019-06-14,10280,10400,10280,10280,1082100,TCB
2019-06-17,10330,10360,10090,10090,2217430,TCB
2019-06-18,10140,10160,9750,9850,3167100,TCB
2019-06-19,9750,10020,9700,9750,2057320,TCB
2019-06-20,9800,10090,9770,9990,3519910,TCB
2019-06-21,10090,10230,10040,10090,1724400,TCB
2019-06-24,10040,10210,10020,10140,1664740,TCB
2019-06-25,10020,10140,10020,10060,1564890,TCB
2019-06-26,9970,10040,9850,9890,1838710,TCB
2019-06-27,9890,9940,9800,9800,1584550,TCB
2019-06-28,9870,9890,9680,9870,2795060,TCB
2019-07-01,9970,10230,9970,10190,4072480,TCB
2019-07-02,10230,10310,10060,10140,2795670,TCB
2019-07-03,10060,10190,10020,10090,1983500,TCB
2019-07-04,10110,10430,10090,10380,3900680,TCB
2019-07-05,10400,10480,10280,10360,1549360,TCB
2019-07-08,10330,10360,9970,10140,3362170,TCB
2019-07-09,10040,10140,9990,10040,1946360,TCB
2019-07-10,10110,10190,10040,10040,906800,TCB
2019-07-11,10140,10230,10090,10190,1912930,TCB
2019-07-12,10230,10280,10040,10040,2769760,TCB
2019-07-15,10230,10310,10060,10260,2857380,TCB
2019-07-16,10260,10380,10230,10280,2278750,TCB
2019-07-17,10330,10330,10190,10230,2701360,TCB
2019-07-18,10330,10230,10090,10140,2824630,TCB
2019-07-19,10330,10330,10190,10280,3346840,TCB
2019-07-22,10260,10330,10160,10210,2774500,TCB
2019-07-23,10210,10260,10190,10210,1565740,TCB
2019-07-24,10230,10280,10140,10160,2120730,TCB
2019-07-25,10160,10190,10140,10140,1729230,TCB
